PCA1,PCA2,Community,t-SNE1,t-SNE2,Simplified Community,Username,engagement_score,retweet_count,Favorite Count,Followers Count
33946.45657277109,-0.06118573097160484,1,73.886665,-10.15595,1,fandomwire,0.0005866700190667756,4,24,47726
-10559.543427228902,-0.06228120355286933,216,47.355423,9.321798,Other,kevn ☆彡,0.0003104625892579944,0,1,3220
-13706.543427228895,-0.06264959602644923,1,-33.104336,-31.139263,1,eric coffman ⛈️🌧️☔| #harriswalz2024,0.0,0,0,73
-12855.543427228915,-0.0615528497621594,712,27.564394,36.23955,Other,brandi,0.001081081081081081,0,1,924
-13526.543427228895,-0.06264628259169297,1,-19.24803,25.285963,1,frank 007,0.0,0,0,253
-12645.543427228895,-0.06263006516935818,3,27.396706,8.84129,3,rochelle norlund,0.0,0,0,1134
-13531.543427228895,-0.06264637463154732,1,-18.91161,22.771172,1,jazzybwalker,0.0,0,0,248
-13734.543427229295,-0.04091098101485094,1,-55.938034,-28.42542,1,sandarsh jain,0.021739130434782608,0,1,45
-13415.543427231467,0.07708178809033363,18,4.987629,-0.1900239,Other,jordan miller,0.13972602739726028,1,50,364
-13752.54342723021,0.008778128635462248,713,-66.44866,3.7152,Other,nvwilliams,0.07142857142857142,0,2,27
-13478.543427228957,-0.05933414073094561,1,-4.053044,29.438248,1,michael,0.0033112582781456954,0,1,301
-13772.543427228895,-0.06265081095252653,1,-45.45462,37.75968,1,acab,0.0,0,0,7
-13631.543427228895,-0.06264821542863412,13,-32.003483,5.463441,13,justin sherwin,0.0,0,0,148
22577.45657277107,-0.06046894673762761,1,74.10049,-8.480258,1,justin g,0.0015127344738434458,14,41,36357
-10766.543427228895,-0.06259547659209702,714,47.07166,6.402187,Other,closed.,0.0,0,0,3013
-13667.543427229059,-0.053799320593461486,1,-46.855762,-3.707284,1,jacob craig,0.008849557522123894,0,1,112
-11604.543427228895,-0.0626109024716845,715,48.4982,-14.136588,Other,kar • 樂★ semi ia,0.0,0,0,2175
-13703.543427229133,-0.04966252781552365,349,-33.790073,-27.724775,Other,mortal.killer,0.012987012987012988,0,1,76
-13633.543427228895,-0.06264825224457586,1,-32.919247,6.7259645,1,🐊🇮🇳 markandeshwar🕉️🐊,0.0,0,0,146
-13232.543427228895,-0.06264087064825775,21,10.351186,-42.187668,Other,christopher collins,0.0,0,0,547
-11998.543427228917,-0.06149582075653873,71,45.734936,-28.622717,Other,carol bailey,0.001122334455667789,0,2,1781
-13532.543427228895,-0.06264639303951819,716,-18.735344,22.085634,Other,flo | side-straddling life itself,0.0,0,0,247
-13348.543427234605,0.2475421792123067,717,1.5803262,-19.414145,Other,big bone ©,0.3101851851851852,2,132,431
-13774.543427228895,-0.06265084776846827,350,-43.574924,40.020462,Other,khadra abeeb,0.0,0,0,5
-9582.543427228944,-0.0599533861758374,72,52.303,19.515995,Other,"david c. miller, ph.d",0.0026202953787517864,0,11,4197
-13610.543427229653,-0.02147135827301061,718,-24.69307,-9.660167,Other,spellbinder249,0.041176470588235294,1,6,169
-13688.543427228895,-0.0626492646829736,1,-39.99587,-16.54022,1,caiden,0.0,0,0,91
-13628.543427228895,-0.06264816020472153,34,-30.544542,3.4746575,Other,daniel oakes,0.0,0,0,151
-9293.5434272289,-0.06234549559350886,351,55.11831,20.499046,Other,julian fahrer,0.00022286605749944285,0,1,4486
-13611.543427228895,-0.06264784726921677,719,-24.88987,-8.830383,Other,jasper 💖💛💙,0.0,0,0,168
-13730.543427229632,-0.022650037817750074,720,-52.972717,-32.486664,Other,odae,0.04,0,2,49
-13303.543427228971,-0.05844930549678897,136,-1.0857714,-31.011051,Other,aniyah || stream killn it!,0.0041928721174004195,0,2,476
-326.5434272289003,-0.062254642701044506,352,72.96543,2.2640796,Other,jarvis googoo,0.0001486546751895347,0,2,13453
-13167.543427228895,-0.06263967413015133,721,16.989532,-30.529991,Other,kristy cooper,0.0,0,0,612
-13303.543427228895,-0.06264217761418939,136,-1.0857716,-31.011047,Other,aniyah || stream killn it!,0.0,0,0,476
-6395.543427228914,-0.06156714805285435,722,67.20657,14.662632,Other,vielned,0.0009478672985781991,1,6,7384
-13700.543427229126,-0.05014948557862403,328,-34.65463,-24.474693,Other,the dc,0.0125,0,1,79
-13399.543427228895,-0.06264394477939272,1,5.3273463,-5.947403,1,michael,0.0,0,0,380
-13770.543427228895,-0.06265077413658479,0,-47.202488,35.37204,0,_k.ayl._,0.0,0,0,9
-5568.543427228913,-0.06164738085382565,1,68.25008,12.943652,1,ted winn,0.0008524111056989771,2,5,8211
-13756.543427229662,-0.020983849758325984,217,-64.906746,8.472685,Other,criptixx,0.041666666666666664,0,1,23
-13599.543427259507,1.600335799040798,3,-18.864758,-13.935918,3,🌹🏳️‍⚧️ van gogh-away 🏳️‍⚧️🌹,1.6629834254143647,5,296,180
-13758.543427234752,0.25553126494088374,353,-63.69807,10.312077,Other,cooper duff,0.3181818181818182,0,7,21
-4941.5434272288985,-0.062375115191771094,51,69.68482,10.385655,Other,wild 955,0.00011313497001923294,0,1,8838
-13719.543427228895,-0.06264983533007051,723,-43.21733,-39.163635,Other,eric skelton,0.0,0,0,60
-13761.543427228895,-0.06265060846484698,1,-54.585083,23.858511,1,tierney mays,0.0,0,0,18
-13513.543427229171,-0.047664769879831995,82,-14.267409,36.121735,Other,andrew s. boston,0.0149812734082397,0,4,266
-13752.543427229552,-0.026936157078823464,354,-66.4485,3.714415,Other,tiktok-minimumgreens,0.03571428571428571,0,1,27
-9111.543427228895,-0.06256501140031032,724,56.425266,20.870659,Other,"pete⁹, certified kpop aave coach 🐺 🗳🌊",0.0,0,0,4668
-13360.543427228895,-0.06264322686852887,137,3.199605,-15.913729,Other,olternaut,0.0,0,0,419
-13262.543427228895,-0.0626414228873838,1,1.7672857,-38.68479,1,phd. br. pump,0.0,0,0,517
-12997.543427228895,-0.06263654477510375,1,13.188018,36.93103,1,matthew phillips 💎,0.0,0,0,782
-13423.543427228895,-0.06264438657069356,725,4.371828,3.25158,Other,sjo2009,0.0,0,0,356
-11647.543427228895,-0.06261169401443181,726,48.325035,-15.492539,Other,🇯🇲,0.0,0,0,2132
-13592.543427228895,-0.06264749751777027,1,-14.630525,-12.5443,1,real_w/beal,0.0,0,0,187
-13214.543427229122,-0.050273048138704396,82,13.756507,-39.563667,Other,myles roberts,0.012367491166077738,0,7,565
-2147.5434272289003,-0.062264893594202134,727,72.437386,4.8730817,Other,iman,0.00017192469698272157,0,2,11632
-13620.543427230621,0.03110198705904539,37,-28.07868,-2.6053407,Other,raynell,0.09375,0,15,159
-13460.543427229297,-0.04077006766561569,728,-1.4144688,20.66648,Other,🐍🐝,0.021875,0,7,319
-13423.543427228895,-0.06264438657069356,1,4.371828,3.25158,1,skylah anari #blacklivesmatter,0.0,0,0,356
-13768.54342723503,0.27068259601269024,1,-48.960407,32.41531,1,dom borelli,0.3333333333333333,2,2,11
2309.4565727710997,-0.0622926235610481,355,73.70425,-0.9262236,Other,✖️astal✖️,6.215040397762585e-05,0,1,16089
-13649.543427228895,-0.06264854677210975,1,-44.082813,7.1201715,1,jaymations,0.0,0,0,130
-9094.543427228899,-0.06235129684295323,729,56.542305,20.551119,Other,sonder quest (carpal era),0.0002134016218523261,0,1,4685
-12330.54342722892,-0.06124495631370714,1,32.895138,-32.707783,1,👻𝑰𝒛𝒖𝒌𝒖 boodoriya🎃,0.001379310344827586,0,2,1449
-11398.54342722939,-0.03573893242800641,1,47.54976,-8.0434265,1,catcher,0.02686817800167926,15,49,2381
-13656.543427229044,-0.054584159498873575,1,-46.541428,2.5919452,1,lilly vargas,0.008064516129032258,0,1,123
-13542.543427228895,-0.06264657711922686,1,-16.92487,14.652926,1,chad 🇺🇲,0.0,0,0,237
-13766.54342723284,0.1516350137810129,37,-50.54254,30.134518,Other,david,0.21428571428571427,0,3,13
-12727.543427230048,4.648805509330223e-05,12,29.149675,15.871481,Other,tumlin al tiger,0.06267806267806268,1,65,1052
-13446.54342722895,-0.05965079797797562,1,0.72442454,15.0772295,1,v e r l i n c i a,0.0029940119760479044,0,1,333
-11195.543427228902,-0.0622165264162416,22,46.848866,-2.6879892,Other,thepopculturedude (daniel),0.00038684719535783365,0,1,2584
-13293.543427228895,-0.0626419935344807,730,-0.71833795,-32.771393,Other,lola,0.0,0,0,486
-13768.543427228895,-0.06265073732064305,218,-49.269073,32.608067,Other,sami,0.0,0,0,11
-12634.543427228911,-0.06175726233263849,731,27.16569,8.055195,Other,💜⟭⟬🐱⟬⟭⁷,0.0008726003490401396,0,1,1145
-13617.543427228895,-0.06264795771704197,356,-27.245874,-4.388724,Other,kashew⁷ | one step at a time 👑,0.0,0,0,162
-13732.543427229279,-0.04181674130035848,1,-54.715748,-30.113827,1,nuke,0.020833333333333332,0,1,47
-13676.543427229071,-0.05303365917193858,1,-45.145866,-9.173997,1,strides id,0.009615384615384616,0,1,103
-12822.543427228953,-0.059501799371851107,1,29.094158,33.61596,1,kiayamgaming,0.003131524008350731,0,3,957
-7899.543427228937,-0.06033219252268228,732,62.90126,18.895582,Other,brandon ortega,0.0022105084169358954,2,11,5880
-13620.543427228895,-0.06264801294095458,37,-28.029455,-2.5954452,Other,raynell,0.0,0,0,159
-13485.543427229082,-0.052476036339463655,1,-5.3460073,32.158203,1,leo berto albano,0.010169491525423728,2,1,294
-3206.5434272289094,-0.06179431119747508,1,71.37902,7.021192,1,trek radio,0.0006620011348590884,3,4,10573
-13072.543427228948,-0.05981306661585671,357,12.253416,27.554794,Other,keep the faith,0.002824858757062147,0,2,707
-13626.543427229015,-0.05615461689527329,1,-29.580906,2.2769306,1,roses,0.006493506493506494,0,1,153
-10682.543427228895,-0.0625939303225441,1,47.41878,7.5346117,1,blue bear,0.0,0,0,3097
-13767.543427228895,-0.06265071891267218,733,-49.722557,31.308207,Other,lucy,0.0,0,0,12
-11888.543427228895,-0.06261613033541102,734,47.784077,-23.677189,Other,jeremy griffiths 🔰 🇺🇦,0.0,0,0,1891
-13348.543427228895,-0.06264300597287846,219,1.907129,-19.5499,Other,khalid “eternal” al-afaleq-nigh,0.0,0,0,431
-12890.543427228895,-0.06263457512222087,735,24.480896,39.36441,Other,steph,0.0,0,0,889
-13757.543427229695,-0.019172273963398295,1,-64.54857,9.549535,1,magus,0.043478260869565216,0,1,22
-13634.543427229526,-0.028401695310080986,46,-33.61941,7.383162,Other,jr,0.03424657534246575,0,5,145
-13398.543427230437,0.02112570713643154,736,5.280831,-6.2789125,Other,evolution,0.08376963350785341,2,30,381
-13772.543427228895,-0.06265081095252653,1,-45.45462,37.75968,1,joker da outcast,0.0,0,0,7
-13768.543427228895,-0.06265073732064305,1,-49.269073,32.608067,1,goddessofmischief⭕️,0.0,0,0,11
-13710.543427228895,-0.06264966965833271,1,-33.987488,-36.134125,1,notarobotarcade,0.0,0,0,69
-11904.543427228895,-0.06261642486294491,1,47.73148,-24.34226,1,sermon 3 recordings,0.0,0,0,1875
-13174.543427229533,-0.027986337639412752,46,16.399992,-31.647278,Other,takeoffzay💧☔️,0.034653465346534656,0,21,605
-11608.543427228904,-0.062150570947030206,1,48.02736,-14.301137,1,leddi || 🌌🦊🇦🇺 {mutevtuber},0.00046040515653775324,0,1,2171
-13036.543427228895,-0.0626372626859676,737,12.007367,31.895443,Other,jana marie gamble,0.0,0,0,743
-12854.543427228895,-0.06263391243526961,738,27.628515,36.169086,Other,ch3znyc,0.0,0,0,925
-13462.543427228895,-0.06264510448155741,1,-1.5340655,21.739223,1,alissa perry,0.0,0,0,317
-13453.543427228895,-0.06264493880981961,1,-0.14846478,17.549904,1,ele (っˆヮˆ)っ,0.0,0,0,326
-11531.543427229019,-0.05593992774272352,1,48.02544,-11.893037,1,true.chi,0.006669630947087594,4,11,2248
-12518.543427228895,-0.06262772735705793,739,25.263168,-0.811452,Other,emmie⁷ moved read pinned📌,0.0,0,0,1261
-13473.543427229315,-0.03984400403764088,1,-3.359064,27.492966,1,just movie,0.02280130293159609,1,6,306
-13232.543427228895,-0.06264087064825775,21,10.351956,-42.189476,Other,christopher collins,0.0,0,0,547
291091.456572771,-0.054946201802992437,1,72.977936,-15.766927,1,stephenglickman,0.002092681518801333,71,567,304871
-8143.543427228903,-0.062192393832744865,358,61.76823,19.14667,Other,joe maracic,0.0003547986517651233,0,2,5636
-12983.543427228919,-0.06138158191922051,359,14.23773,38.542492,Other,"وارث, वारिस , waris",0.0012547051442910915,0,1,796
-13718.543427228895,-0.06264981692209966,1,-42.3397,-39.609295,1,victor ibarra,0.0,0,0,61
-13776.543427228895,-0.06265088458441,1,-40.65653,43.011402,1,ayato’s boba tea,0.0,0,0,3
-13232.543427228895,-0.06264087064825775,21,10.351186,-42.187668,Other,christopher collins,0.0,0,0,547
-13771.54342723094,0.048460318566555416,73,-46.382206,36.437275,Other,bleh,0.1111111111111111,0,1,8
-13585.54342722899,-0.05751916353376907,740,-12.025366,-9.287906,Other,jeremy bearimy,0.005128205128205128,0,1,194
-12629.543427228928,-0.060892151180486326,360,27.193098,7.6686363,Other,bernie the cat,0.0017376194613379669,0,2,1150
-13418.543427228946,-0.059881863591612704,1,4.806068,0.9428897,1,c-lo,0.0027624309392265192,0,1,361
-12698.543427228913,-0.061706826374069275,741,28.295809,13.16822,Other,jackie 🥀,0.0009242144177449168,0,1,1081
-13703.543427229133,-0.04966252781552365,1,-33.790073,-27.724775,1,luis cruz,0.012987012987012988,0,1,76
-13770.543427228895,-0.06265077413658479,742,-46.947296,35.14998,Other,💿,0.0,0,0,9
-13757.543427228895,-0.06265053483296351,743,-64.09868,9.34761,Other,slow burn,0.0,0,0,22
-13232.543427228895,-0.06264087064825775,21,10.351187,-42.187664,Other,christopher collins,0.0,0,0,547
-12731.543427228895,-0.06263164825485283,744,29.251083,16.32322,Other,ｗｉｔｃｈｂｉｔｃｈａｕｔｕｍｎ,0.0,0,0,1048
-13439.543427229273,-0.042116821860690795,1,2.3721507,10.379681,1,nilmaris,0.020527859237536656,1,6,340
-11923.543427229033,-0.055077733149663355,745,47.194195,-25.076591,Other,erin anderson,0.007539041464728056,2,12,1856
-12291.543427228957,-0.05926559038635455,1,34.586117,-33.567215,1,king of july,0.0033579583613163196,0,5,1488
-13532.543427229191,-0.04651736078145367,73,-19.38815,21.978088,Other,yosho,0.016129032258064516,0,4,247
-12399.54342722891,-0.061901423846902615,220,30.024029,-29.240871,Other,anthony ogozalek,0.000724112961622013,0,1,1380
-12665.543427228928,-0.060836711355681375,746,27.81037,10.239133,Other,liltom 2099/ lt. jax 🐻⬇️,0.0017937219730941704,0,2,1114
-13011.543427228942,-0.060036022252625686,1,12.557761,35.19961,1,gugan 🫠,0.002600780234070221,1,1,768
-13146.543427228953,-0.05948471343027099,747,13.568025,18.215664,Other,🌹blue rose🌹💜,0.0031545741324921135,0,2,633
-13532.543427235873,0.3163858650249978,73,-19.424929,21.971893,Other,yosho,0.3790322580645161,0,94,247
-12799.543427228895,-0.06263289999687187,748,30.079815,29.87537,Other,joshua owen,0.0,0,0,980
-13639.543427228895,-0.06264836269240107,1,-36.95896,9.214974,1,finzle,0.0,0,0,140
-13711.543427228895,-0.06264968806630357,749,-34.908123,-36.87486,Other,arrow,0.0,0,0,68
-11708.543427228895,-0.06261281690065477,1,48.396698,-17.540602,1,mika⁷ 🍑,0.0,0,0,2071
-13568.543427228895,-0.06264705572646943,1,-11.701176,1.197546,1,🇬🇩#410🇬🇩,0.0,0,0,211
-10392.543427228895,-0.06258859201099234,750,47.84913,11.900531,Other,⭕❌🔺🔳🇯🇵🇰🇷,0.0,0,0,3387
-13588.543427228895,-0.0626474238858868,1,-12.899033,-10.7947235,1,smartkarthikn18,0.0,0,0,191
-6614.543427228945,-0.05986763726361699,1,66.570045,14.971253,1,elisa hernandez,0.0026514094334356684,1,18,7165
-13685.54342722967,-0.020543946301166273,1,-41.253307,-14.847566,1,matt weber,0.042105263157894736,0,4,94
-13669.543427228895,-0.06264891493152712,1,-46.647327,-4.788334,1,french leshietski,0.0,0,0,110
-13291.543427228895,-0.06264195671853898,1,-0.6368666,-33.170788,1,amber,0.0,0,0,488
-13719.543427229197,-0.0462563927071197,751,-43.217575,-39.16323,Other,kuroooo,0.01639344262295082,0,1,60
-13767.543427228895,-0.06265071891267218,752,-50.046925,31.53879,Other,wolfo9,0.0,0,0,12
-11915.543427228955,-0.05939946917368077,82,47.651928,-24.816074,Other,mark w. wright,0.0032171581769436996,3,3,1864
-11720.543427228895,-0.06261303779630518,1,48.415188,-17.952986,1,art8amby,0.0,0,0,2059
-13235.543427228895,-0.06264092587217036,138,9.517202,-42.120396,Other,moof,0.0,0,0,544
-13775.543427228895,-0.06265086617643913,1,-42.206306,41.479763,1,uptv0161,0.0,0,0,4
-13602.543427228895,-0.06264768159747895,1,-20.402977,-12.90855,1,comics and convo!,0.0,0,0,177
-13763.543427228895,-0.06265064528078872,22,-53.289425,26.728085,Other,ms codpiece,0.0,0,0,16
-10476.543427228895,-0.06259013828054527,1,47.617977,10.770935,1,chris williams,0.0,0,0,3303
-13502.543427229028,-0.0554515961960756,1,-10.89652,36.684433,1,kay cee,0.007194244604316547,0,2,277
-9700.5434272289,-0.06233075565593593,1,51.573505,18.650707,1,kevin carter,0.00024509803921568627,0,1,4079
-13764.543427231196,0.062349336311240386,1,-52.39109,27.742048,1,"colton ""cj"" wilson",0.125,0,2,15
-13673.543427228895,-0.06264898856341058,753,-45.87688,-7.2294726,Other,justin cook,0.0,0,0,106
-9980.54342722895,-0.05968627108488943,1,49.657227,16.270065,1,roymario | ff7 rebirth ☄️,0.0028947368421052633,1,10,3799
-13261.543427228895,-0.06264140447941292,754,1.9502729,-38.89974,Other,🪻⁷,0.0,0,0,518
-12735.543427228895,-0.06263172188673631,1,29.358353,16.804544,1,the aaron,0.0,0,0,1044
-9631.543427228906,-0.06209253967916992,85,51.945255,19.151632,Other,spider-venom (parody) 🇺🇦(blm),0.00048204386599180526,0,2,4148
-13220.543427228928,-0.06085493546689305,1,12.770028,-40.595734,1,olivia (taylor’s version) ❤️‍🔥,0.0017857142857142857,0,1,559
-11085.54342722893,-0.06074606116523066,361,46.987946,0.38326842,Other,jerry ‘the steffler’ steffen ⚡,0.0018552875695732839,2,3,2694
-13143.54342722904,-0.05478993877527122,1,13.535807,18.494843,1,ctformerz,0.007849293563579277,0,5,636
-11854.543427228906,-0.06209629366481688,1,48.132217,-22.334763,1,brendon smith🏳️‍🌈,0.0005192107995846313,0,1,1925
-13232.543427228962,-0.05899123561176141,21,10.2434025,-41.7372,Other,christopher collins,0.0036496350364963502,1,1,547
-13726.543427229235,-0.044131445667348085,1,-49.13033,-35.644577,1,thomas,0.018518518518518517,0,1,53
-12373.543427228935,-0.06049286203923515,755,31.087696,-30.835772,Other,🧡growlithe & glaceon🩵,0.0021321961620469083,1,2,1406
-7787.543427228951,-0.05953713515877816,34,63.236374,18.466846,Other,cle sports twist,0.0030035040881027865,1,17,5992
-13713.543427228895,-0.06264972488224531,1,-36.551235,-38.509583,1,dj hamrick,0.0,0,0,66
-13572.543427228895,-0.06264712935835291,1,-11.32768,-1.3581388,1,mrinsomniax,0.0,0,0,207
-12399.54342722891,-0.061901423846902615,220,30.024029,-29.240871,Other,anthony ogozalek,0.000724112961622013,0,1,1380
-13643.54342722903,-0.05534916625129185,756,-39.87762,9.160251,Other,cronex,0.0072992700729927005,0,1,136
-13232.54342722893,-0.06081605313000958,21,10.243548,-41.73779,Other,christopher collins,0.0018248175182481751,0,1,547
-13486.543427228895,-0.06264554627285825,757,-5.6835856,32.483242,Other,ridd,0.0,0,0,293
-12389.543427228895,-0.06262535272881595,1,30.545052,-29.801697,1,james taylor,0.0,0,0,1390
-13771.543427232986,0.15957142967766652,362,-46.239403,36.347305,Other,patriots.convos,0.2222222222222222,0,2,8
30032.456572771098,-0.061798801236849665,1,74.01898,-9.510416,1,one news ph,4.5648551799694154e-05,1,1,43812
-12635.543427228895,-0.0626298810896495,1,27.487823,8.082539,1,aᴍᴀɴᴅᴀ jᴀʏ,0.0,0,0,1144
-13722.543427228895,-0.06264989055398312,363,-46.25241,-37.922523,Other,robyn⁷,0.0,0,0,57
-13485.543427228895,-0.06264552786488739,1,-5.3774853,32.140263,1,alex chow (he/him),0.0,0,0,294
10328.45657277104,-0.058847419271139796,1,74.21496,-5.4256525,1,shawn yancy,0.0033597411754946287,5,76,24108
-12919.543427228895,-0.06263510895337604,758,22.196518,40.5026,Other,8/2 flow day!,0.0,0,0,860
