pca1,pca2,community,t-sne1,t-sne2,simplified community,username,engagement_score,retweet_count,favorite count,followers count,tweet_text
-12704.543427228897,-0.0626311512396394,1156,28.80781,13.675029,Other,newstoday,0.0,0,0,1075,Chadwick Boseman Death Anniversary: Michael B Jordan &amp; Lupita Nyongo Pay Tribute To The Black Panther Actor – Check Out! ( Photo Credit – Instagram ; Wikipedia ) It has been a year since ‘Black Panther’ star Chadwick Boseman passed away… https://t.co/PDAQQ4kcfW @NewsTodayAround https://t.co/piN1E6Cz25
-10655.543427228897,-0.0625934333073306,1157,47.400394,8.029247,Other,☀️togetherwecan☀️,0.0,0,0,3124,"RT @TheJack_Garcia: One year ago today, Chadwick Boseman passed away from cancer. From “Black Panther” to “42” he has left a lasting impact on our culture &amp; we will continue to praise the outstanding work he’s left us. Rest In Power, Chadwick 🙏🏾"
-13626.543427228897,-0.0626481233887797,0,-30.078642,2.0443397,0,daniel porter,0.0,0,0,153,"Robson Rocha just passed away. A couple months ago Steve Lightle also passed. 
Why does the comics industry not put together a collection of creators' more defining works upon their passing?
Exactly how hard could this possibly be?
@Marvel @DCComics @DarkHorseComics @ImageComics"
-13712.543427229435,-0.033237941768392,0,-35.767742,-37.639988,0,rjnerdybrew (ryrydakoolguy),0.0294117647058823,1,1,67,@Kevfeige please recast t'challa the character is bigger than the actor. Chadwick will forever be king but just as in the spirit of the world of Black panther the mantle is passed. Pay homage to the king and keep the monarchy established.
-11340.543427228902,-0.0621962067018015,139,47.51014,-6.63632,Other,sam o (he/him) follow me samo.bsky.social,0.0004098360655737,0,1,2439,"@SydNA03 It official, I hate this year. We probably won't get black panther 2. 
This feels as bad when Kobe and @rachelheldevans passed away."
-11340.543427228902,-0.0621962067018015,139,47.51014,-6.63632,Other,sam o (he/him) follow me samo.bsky.social,0.0004098360655737,0,1,2439,"@leiahuttslayer When he passed away last year, it hurt me badly because him playing Black Panther meant a big deal to me as a black sci-fi/fantasy fan."
-13494.543427228897,-0.0626456935366251,1,-7.952204,35.123516,1,reedarnetta11,0.0,0,0,285,"One year ago today, one of the most inspiring, kindest, talented actors passed away. @chadwickboseman may you continue to rest well! You are truly beloved! #chadwickboseman #ChadwickForever # #Chadwick"
-13572.543427228897,-0.0626471293583529,1158,-11.32768,-1.3581388,Other,luis alfonso guerra,0.0,0,0,207,"#wakandaforever✊🏾
.
.
.
Reposted from @sway 1 year ago today Chadwick Boseman passed away... #RIP Black Panther 🙏  - #regrann https://t.co/qvmEczErBr"
-8187.543427228926,-0.0609388481352103,28,61.727955,19.543564,Other,"julian cannon, the writer 🗒📸 @adweek ny",0.0016091543000178,3,6,5592,I never forgave @screenrant for that shit they pulled hours after #chadwickboseman passed away last year
-13711.543427229162,-0.0481569344431151,1,-34.50341,-37.212173,1,n8te,0.0144927536231884,0,1,68,It has been 1 year since @chadwickboseman unfortunately passed away. His effect to the filming world and cinemas will never be forgotten. His roles as Black Panther in the MCU and Jackie Robinson in 42 are some of the best acting in modern movie history. Rest In Power 🙏 https://t.co/eWrFmGCwD0
-13570.54342722916,-0.0483613782566968,1,-11.277363,-0.0020507332,1,korey alvis,0.0142857142857142,1,2,209,Been a year since @chadwickboseman passed and I still can’t bring myself to watch Black Panther. RIP KING
-13197.543427228897,-0.0626402263692773,261,15.628172,-36.50732,Other,ceramatype,0.0,0,0,582,@Galactus43 Theylll never add music artist who’ve passed away for obvious reasons and adding them  as skins is not honoring them and don’t bring up black panther it’s not mcu version that has Chadwick boseman
-13197.543427228897,-0.0626402263692773,261,15.628172,-36.50732,Other,ceramatype,0.0,0,0,582,@FaZeGrizzly58 No way is fortnite is going to add people that passed away as skins  and DON’T try to argue  that we have black panther. The black panther we got is the comic book version not the mcu version
-13239.543427228897,-0.0626409995040538,1,8.359478,-42.081116,1,яobin finnerty,0.0,0,0,540,"A year ago today @chadwickboseman passed away. 
Rest In Peace, King.
#ChadwickBoseman #BlackPanther #Marvel #TChalla #Wakanda #WakandaForever #ChadwickBosemanForever 
.
.
.
#PhotoEdit / #FanArt by #9TeenAT5 (Me) https://t.co/GuHbwaPDTJ"
-12634.543427228897,-0.0626298626816786,1,27.165697,8.055188,1,𝓗𝓮𝓶.,0.0,0,0,1145,"1 year ago @chadwickboseman passed away due to cancer, a king who shall live in our hearts forever♥️
#BlackPanther #WakandaForever #chadwickboseman https://t.co/64vbgdXqq4"
-13747.543427228897,-0.0626503507532548,1159,-67.19372,-2.4132366,Other,katy green,0.0,0,0,32,@PrimeVideo Watched every one of his movies before he passed. What a versatile actor. And dedicated to every role he played. Miss him much. Marvel shouldn't take excerpts to make Black Panther 3 or any other movies!!😭📹
-5014.5434272288985,-0.0623755168275331,1160,69.58134,10.5595255,Other,danni w.🌱✨ 🔜 gamescom & devscom!,0.0001140771161305,0,1,8765,@JRpotential 😔🙏🏾 The interview where he was legit holding back tears when he was talking about visiting a Cancer patient that wanted to meet him/wouldn't get to see Black Panther before he was about to pass away WHILE Chadwick was also fighting Cancer himself😭😭😭😭
-12787.543427228951,-0.0596115310649676,0,30.356577,28.303608,0,tanner gross,0.0030211480362537,1,2,992,It's Been 2 Years Ago Since @chadwickboseman aka T'Challa / The Black Panther had Passed Away on 8-28-2020 #ripchadwickboseman #WakandaForever https://t.co/42bYDSUJlp
-12787.543427228951,-0.0596115310649676,0,30.356577,28.303608,0,tanner gross,0.0030211480362537,1,2,992,It's Been 3 Years Since @TheRealStanLee aka The Man of Marvel Had Passed Away on 11-12-2018 #RIPStanLee (We Love You 3000) https://t.co/ERHVxQ0aoK
-12787.543427228951,-0.0596115310649676,0,30.356577,28.303608,0,tanner gross,0.0030211480362537,1,2,992,It's Been 1 Year Ago Since @chadwickboseman aka T'Challa  / Black Panther  &amp; Star Lord Had Passed Away on 8-28-2020 #RIPChadwickBoseman https://t.co/fl3DBKj4qa
-12745.543427228911,-0.0616657223915657,1161,29.625956,18.049,Other,🎮『 w i l 』🎮,0.0009661835748792,0,1,1034,"@XenoKaleb Already? Man, time has passed fast. Chadwick was such a legendary actor, absolutely killed it as the Black Panther, he will be forever missed."
-10135.543427228986,-0.0576455895575409,1162,48.67103,14.759311,Other,the rumble online,0.0049382716049382,2,16,3644,"Today marks one year since the death of Chadwick Boseman, who passed away from a 4-year battle with colon cancer. A phenomenal actor who continues to inspire. Truly missed. 

Here's how @therumble_online remembered the man himself...
#chadwickboseman #blackpanther"
-13747.543427229451,-0.0323473204502245,281,-67.766594,-2.4011555,Other,(ﾉ◕ヮ◕)ﾉ*:･ﾟ✧,0.0303030303030303,0,1,32,"@moonclover__ @annoymeeee @_krizzyforyou Tapos if gusto mo, meron din WHAT IF? mga what if scenarios, tho ongoing pa naman siya. Yun yung last project ni chadwick for marvel before he passed away 🥺"
-13411.543427229097,-0.0518040572739591,5,4.9914646,-1.7223599,5,lil’ tut art 🏳️‍🌈 ✌🏻,0.010840108401084,1,3,368,"@DiscussingFilm It was very shocking when he passed last year, I wasn’t really a fan of Black Panther yet at the time so I decided to watch it with my Mother for the first time soon after he passed. After seeing the film, I completely understand why this man was so epic. Rest In Peace 😔"
-12520.54342722894,-0.0602468117920472,1,25.818617,-0.73996824,1,marvel leaks,0.0023809523809523,0,3,1259,@chadwickboseman passed away on this day one year ago. He was an amazing actor and his loss is still heartbreaking. We miss you ❤️ https://t.co/leDL2bt2We
-11942.543427228946,-0.0598967761612677,1,47.044888,-25.857359,1,ツuᴅʜᴀʏᴀ ,0.0027203482045701,2,3,1837,"Chadwick Boseman passed away 1 year ago today 💔

Rest in Peace King , We always love you ❤

#Blackpanther #chadwickboseman @chadwickboseman https://t.co/RlbUcBRIK6"
3190.456572771098,-0.0622207084488838,51,73.790504,-1.58886,Other,textlessposter,0.000117848093807,0,2,16970,"#OnThisDay 1 Year Ago Today, @ChadwickBoseman passed away after a 4-year battle with colon cancer.

#KING #ChadwickBoseman
#ChadwickForever"
-12544.54342722897,-0.0585828985209348,1,25.744762,0.9746817,1,clipse,0.0040453074433656,1,4,1235,@everyone today is a very sad day. This is the day that @chadwickboseman passed away. I think we should all change are pfp to black panther in the memory of him https://t.co/QLb3jas10P
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,@POPSUGAR When that ugly young man pass away I bet he want think it’s funny where he is going and he will not be going where God and Jesus are at.
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,"@tvlmuse I bet you a real nice person cause you look like my wife mother lol for real I had to look at the photo 3 times and show my wife, she like and then she started to cry cause her passed away, she from Texas her mother would have love ur photo."
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,@Alphons04260271 I wish you the best my cousin had the same mask on and he passed away from the virus and I miss him everyday that’s why I got vaccinated cause he lost his life to the virus. I have 2 shots and getting my 3rd shot in 2 mos.
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,"@latimes They so old until I wouldn’t lock them up!! I’ll just have them on home lock down, the courts lost money off his case and all the other old one’s that pass away in jail, you can save that spot for the young ones that’s getting lock up."
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,Everyone they get that killed people years ago pass away of old age!! They don’t stay lock up that long before they check out.
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,I want to say R.I.P. to Monster Kody he passed away from a stroke he was a gangster crip in California. https://t.co/47FQDlJrOu
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,@nypost They don’t need life they need the death penalty and they need to put them to death after court. I’m a father of 2 daughter’s and I’ll go pass crazy if someone put there hands on my babies and that’s just being real I’m offing you about my kids.
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,"@nypost I don’t want to hear there last words cause all them say that before they pass away!! But before that they all ways say there body there Choice, and like all ways before they pass they say they wish they would have gotten the shots."
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,@nypost Stop acting like little kids and just get the shots cause please believe before you pass away cause of that virus 🦠 you will be like all the other ones that lost there life and your last words will be get the shot it all ways happen like that.
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,"@CBSEveningNews If his family wants him out let him go cause he been lock up for a long time, so let him see how the streets changed out there cause it’s a lot of things he haven’t seen and it will be a good thing to see before he pass away."
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,"Man I don’t feel good at all!! My cousin passed away from that virus on Monday and that makes me think about life and love life cause death can come knocking at your door and it will be to late to help them, in my cousin name T.L. I’m going to start helping."
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,@WMCActionNews5 Yes I am but the mask don’t really work my Cousin use a mask all the time and still passed away from that virus Monday and I’m going to 💯% miss my cousin me and him was the same age and we had fun coming up as a child to men and he will be mess R.I.P. T.L. 🙏🏽
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,@3onyourside My cousin passed away Monday from that virus and he told me just how it will make you feel and if be vaping I can tell you what that will do cause my cousin use to be vaping and he told me what that will cause to happen I’ll tell 13 news about it.
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,@WMCActionNews5 Sorry for the families that lost there babies to that virus!! My Cousin pass away 2 days ago to that virus and it sad one day they looking good talking and playing around and end up in the hospital and 2 weeks later they gone that’s sad.
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,@3onyourside My cousin passed away 2 days ago from that virus.
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,I’m Cuz passed away the other from that virus and when I found out now I can’t sleep cause I’m mad about that. https://t.co/0KOHEUeMRH
-13539.543427228897,-0.0626465218953142,17,-17.187826,16.546171,Other,marvel jones,0.0,0,0,240,"@FOX13Memphis Lol, that’s good he pass away from it cause he was talking about cause I’m a black male and when I be online telling people to gone and get the 2 shots some people make fun of it cause thy don’t want the shot, but watch them end up like him."
-13763.543427229975,-0.003827115869024,1,-52.941902,26.506895,1,new3ar,0.0588235294117647,0,1,16,Tribute to @chadwickboseman aka King T Challa (Black Panther) He passed away exactly Same Day 1 year ago  fighting with his Cancer (4th stage) We Miss you king. #chadwickboseman #blackpanther #wakanda #wakandaforever #digitalart https://t.co/YZe3XHsq6M
-12580.543427228926,-0.060962201984585,1163,26.23841,4.000504,Other,"preston moore, m.a.",0.0016666666666666,0,2,1199,"@edckbar Also, it's not like it's a situation like Black Panther where they shouldn't recast. Boseman just tragically passed, but I could see another actor taking that mantle in 20-30 years or so. Luke, Leia and Han have been around for decades. A fresh take might be nice."
-13090.543427228922,-0.0611889813540756,16,12.440888,25.164112,Other,emmanuel,0.0014492753623188,0,1,689,@Hotpocketlxrd @Ricardo_Moropa @_joselito_Luis @0tterful @Spiderman721996 @marvel_shots It being a what if may give it a pass but hulk's death wasn't really supposed to happen. He once regenerated from a single cell in the comics
-13434.543427229057,-0.0539740688271592,58,2.658242,8.29859,Other,joshuathestrange 💗💜💙🏳️‍🌈🏴‍☠️,0.0086705202312138,0,3,345,"Picked up 8 Variants of Venom #35/Legacy #200 today
I'm not usually a Variant hunter, but couldn't pass up the opportunity, total of 9
@Doncates @RyanStegman @NicKlein @humberto_ramos @Jock4twenty @KyleHotz @JeffreyVeregge @SBianchiArt @realmarkbagley #venom #SpiderMan #Marvel https://t.co/aBmtz8XnEG"
-13618.543427229237,-0.0441294576064943,1164,-27.582142,-3.7564528,Other,alyssa🐰📷♪,0.0185185185185185,0,3,161,"@dog_rates So I have 3! First we have Jax who passed away in 2016, he was my buddy growing up and I miss him. He was a sweet dog who didn't like the vacuum cleaner, kept his bone squeaky toy close, enjoyed naps with me, and was alright having our other dog sleep next to him. 1 of 3 https://t.co/zZyO4k71lA"
-13665.543427228897,-0.0626488412996436,1165,-47.018684,-2.5089905,Other,joe (weight loss arc),0.0,0,0,114,"@PopNoTarts Ok good, because they made a black panther skin like right after Chadwick Boseman passed away and that didn’t sit right with me"
-9507.5434272289,-0.0623382733415154,2,53.057495,19.690123,2,mrs high brow… call me your highness,0.0002340276152586,0,1,4272,@manveeeel @AnthonyL1148 @mluko3 @MCU_Direct What film did you watch? T’Challa was Black Panther before his father passed but was not both Black Panther and King of Wakanda.
-9507.5434272289,-0.0623382733415154,2,53.057495,19.690123,2,mrs high brow… call me your highness,0.0002340276152586,0,1,4272,"@EscaflowneClown @TchallaLives66 @brie_stephany @badwolf48f If Chadwick🕊 hadn’t passed, it may have been. You can’t compare the two. I’m questioning why in her second film, not her third, her second, Captain Marvel is sharing the marquee given its huge success. The character didn’t give. Many women AND men didn’t resonate with her. JMI"
-13762.54342723503,0.2706827064605154,1166,-53.862328,25.383312,Other,karl ricks,0.3333333333333333,0,6,17,@Tjale_P Didn't he go purple after Black panther passed away?
-13774.543427228897,-0.0626508477684682,481,-43.574924,40.020462,Other,nova,0.0,0,0,5,"I'm in shock, he was a hero in the movies and in real life. He definitely had more to show in this world, I wish he didn't pass away so soon. Rest in Peace and Wakanda Forever."
-13774.543427228897,-0.0626508477684682,481,-43.574924,40.020462,Other,nova,0.0,0,0,5,@cosmovarietyhr @CosmonautMarcus Hey did you change your opinion to #Black panther after Chadwick Boseman pass away
-13740.543427228897,-0.0626502218974587,46,-59.63851,-23.114218,Other,alex elliott,0.0,0,0,39,@ODEONCinemas Never one to pass up the chance to see a Marvel film on the big screen
-12763.543427228897,-0.0626322373099206,482,30.122599,20.915724,Other,blu_marvel 🇩🇴,0.0,0,0,1016,"I really don't understand how @BustaRhymes can go on a ""fuck ya mask"" rant when his close friend @FREDTHEGODSON passed away from covid. The level of ignorance is mind blowing! 🤯 #BustaRhymes"
-13490.543427228897,-0.0626456199047417,1167,-6.568582,33.798008,Other,marcus bevan,0.0,0,0,289,"@Niiiccoollleee I personally did not enjoy “Black Widow”. I can sit through any Marvel film over and over, and with kids, I have… However trying to watch Black Widow a second time? Pass. I love #ScarlettJohansson and the rest of the cast, but the film is just boring to me. https://t.co/9PAt1KLcA8"
-2939.5434272288985,-0.0623591549910508,483,71.62265,6.402732,Other,anothermillennialreviewer,9.224241306152569e-05,0,1,10840,@DragonFireIdeas @marknotjohn Being anti Marvel is seen as a pass for entry in some film communities. By the by when I say I disagree with the approach I mean cinemas only
-13416.543427228946,-0.0598970049676447,1168,4.930155,0.19501786,Other,mob,0.0027472527472527,0,1,363,@sakufairy No bc if marvel does anyth to him i will actually just Pass away
-13636.543427229022,-0.055703863024044,1169,-34.689877,8.604423,Other,future watchin in tn,0.0069444444444444,0,1,143,@CalebABorchers IMO It's why they (Marvel) have to step away from Iron Man ties now that he has passed (RIP) and not tease even the possibility of him returning.
-13691.543427228897,-0.0626493199068862,1170,-38.653553,-18.223522,Other,super sora ✨,0.0,0,0,88,@shdunkel Chad (T'Challa/Black Panther) passed away (irl) https://t.co/og1diZN4nd
-13002.543427229202,-0.0459271252468347,484,12.832749,36.25566,Other,lud 𓊍,0.0167095115681233,0,13,777,"@theironwarmach1 @astrapom I think you need to separate reality and fiction. while chadwick passed away, tchalla isn’t death in the mcu even if we might think he will in the next movie. he isn’t dead, so those type of tweets have no place to exist"
-13630.543427228897,-0.0626481970206632,396,-31.398119,4.9196157,Other,russ walton,0.0,0,0,149,"@AngryJoeShow It just looks plain dull, like a movie version of inhumans or as I said elsewhere “marvel makes a DC film” lol they fight monster wolves yet when hulk did that in the first film people were annoyed, sigh big pass until it’s free so far"
-13127.543427229091,-0.0519191828342875,142,13.071832,19.943853,Other,edz of pain - total gaming,0.010719754977029,0,7,652,"@marcpoinson @Mythallica The first actress that played Oracle in the Matrix series, she passed away when they were shooting the 2nd and 3rd film back2back. They recasted the role for the third film, none of the main cast had any problems #RecastTChalla #TChalla"
-13127.543427229091,-0.0519191828342875,142,13.071832,19.943853,Other,edz of pain - total gaming,0.010719754977029,0,7,652,"@gategab @Marvel Jackie Chan Stunt team was involved. Don't know how many of his team members was involved, one of them passed away recently, an excellent martial artist called Brad Allan."
-10652.543427228957,-0.0593964471371264,1171,47.024178,8.135171,Other,ward bond: we told you so,0.0031969309462915,0,10,3127,"@catturd2 An obvious actor so jaw-droppingly awful, he wouldn't even pass muster as the cackling super-villain in a Marvel Comics movie."
-13548.543427228897,-0.062646687567052,2,-15.567591,11.326646,2,thee brazen hussy,0.0,0,0,231,"@TchallaLives66 @reverselamaj Convenient how. He literally says the mantle has been passed down for generations, we can have a new hero take up the title of black Panther without recasting T'Challa which is what I think they will do. Leave T'Challa as Chad's legacy but let someone else be BP"
-13695.543427230194,0.0079388417553479,485,-37.13776,-20.797703,Other,lynn 🦇,0.0705882352941176,0,6,84,@ArashiRaven @BDaveWalters Yeah… sadly he passed away in 2018. Mid production of Endgame and Captain Marvel. (I may have teared up looking at his IMDB where he’s still credited as an executive producer posthumously on other projects)
-12598.543427229082,-0.0524769157307679,1172,26.691679,5.211328,Other,"bee defiant 🗽, go vote- 🗳 smart, not dsa.",0.0101522842639593,2,10,1181,"@melissadderosa ...say: Thank you, Madam Secretary 
and your team. I marvel how you did it, and I'm a lifelong hard working person. 

You will be remembered gratefully and very kindly. The frenzy will pass. Truth will out. 
We know Andrew Cuomo loves NYS. It's reciprocal. Don't go too far away."
-13230.543427228928,-0.0608226520141342,1173,10.899899,-42.033237,Other,back of the bus podcast,0.0018181818181818,0,1,549,@JuicelessJay You do understand that Chadwick Bozeman is not actually TChalla right? He told us so himself. Their is no reason a fictional character has to die bc the actor tragically passed away. There is no precedence for that at all.
-12980.543427228897,-0.0626362318395989,282,14.405117,38.945557,Other,ororo funhoe,0.0,0,0,799,"@ButeraBitchhh @HailMother @adoredinmyhead Chadwick Boseman who voiced/portrayed T'Challa passed away last year... T'Challa aka The Black Panther is very much alive and well within marvel comics, his stories have yet to be told because ppl are foolishly advocating for this character to never be recasted because Chadwick"
-13114.543427228897,-0.0626386985076953,70,13.134187,21.494144,Other,jonah,0.0,0,0,665,The latest episode of @whatifofficial is quite the love letter to Chadwick Boseman in the MCU.  I remain wistful for what could have been if he had not passed away last year.  A great twist on the GotG/Black Panther stories.  I miss him.
-12870.543427228897,-0.0626342069628035,93,26.765884,37.134098,Other,melissa (missy marvel),0.0,0,0,909,@savages94 @Brandonmartine I haven’t been on very much. I got Covid and my close cousin just passed away from pneumonia due to Covid. I’m sorry I’ve only been in here sporadically. I just have a lot on my plate right now. 😕
-12870.543427228897,-0.0626342069628035,93,26.765884,37.134098,Other,melissa (missy marvel),0.0,0,0,909,@NarvesenConnie I’m so glad you are well too. I know two people close to me that were young and healthy. They passed away from it.  I wonder if he was exposed to it and got worried. He should be worried.
-12870.543427228897,-0.0626342069628035,93,26.765884,37.134098,Other,melissa (missy marvel),0.0,0,0,909,@FredOlsen19 I thank God for sure. A friend passed away today and she was only 42. COVID ravaged her lungs quickly. She was a wife and a mom of a young boy. It’s so sad to me.
-13014.543427228897,-0.0626368577106085,486,12.550078,34.750015,Other,🎃mikecalkins🎃,0.0,0,0,765,"@mauroinmotion @Musachaudhry I mean I haven’t seen the film. I don’t want to pass judgement without seeing it (and I’m excited for the film, more excited than I’ve been for an MCU flick since Black Panther). But he’s making it sound like Macbeth or something lol."
-13557.543427228897,-0.0626468532387898,1174,-13.969384,7.161899,Other,rockoutgtnupe,0.0,0,0,222,"@TmarTn So you not playing black panther dlc? After Chadwick passed away , free views for you"
-12620.543427228911,-0.0617675360045692,1175,27.040676,7.025924,Other,unclerico23,0.0008620689655172,0,1,1159,@SpringNuts_ Wow i never looked at it as she had passed away. Always saw it as a breakup song. But I suppose it can go either way. At any rate its a stunning song &amp; i marvel that he’s still able to craft something so beautiful 50 years into his career.
-12870.543427228897,-0.0626342069628035,93,26.765884,37.134098,Other,melissa (missy marvel),0.0,0,0,909,@savages94 @Brandonmartine I haven’t been on very much. I got Covid and my close cousin just passed away from pneumonia due to Covid. I’m sorry I’ve only been in here sporadically. I just have a lot on my plate right now. 😕
-12870.543427228897,-0.0626342069628035,93,26.765884,37.134098,Other,melissa (missy marvel),0.0,0,0,909,@NarvesenConnie I’m so glad you are well too. I know two people close to me that were young and healthy. They passed away from it.  I wonder if he was exposed to it and got worried. He should be worried.
-12870.543427228897,-0.0626342069628035,93,26.765884,37.134098,Other,melissa (missy marvel),0.0,0,0,909,@FredOlsen19 I thank God for sure. A friend passed away today and she was only 42. COVID ravaged her lungs quickly. She was a wife and a mom of a young boy. It’s so sad to me.
-13740.543427229815,-0.0126502218974587,1,-58.974007,-22.789797,1,ss soux,0.05,0,2,39,"It's been a year from today since
#chadwickboseman passed away.
Rest In Peace To Our King💜🖤
#WakandaForever 🖤💜
November 29,1976 - August 28,2020 https://t.co/aPfrYLZdRt"
-13740.543427229815,-0.0126502218974587,1,-58.974007,-22.789797,1,ss soux,0.05,0,2,39,"Its been a year from now since #chadwickboseman passed away.
Rest In Peace To Our King #WakandaForever 💜🖤
November 29,1976 - August 28,2020 https://t.co/Rti1NuLCgr"
-13740.543427229815,-0.0126502218974587,1,-58.974007,-22.789797,1,ss soux,0.05,0,2,39,"Man am so gonna break in this episode. Even though it's been a year since @chadwickboseman passed away it still feels like his with us
WAKANDA FOREVER 🙅‍♂️💜🖤

#BlackPanther https://t.co/wGdgjj9Lre"
-13530.54342722897,-0.0586463562235764,1176,-19.252884,23.33208,Other,roderick hare,0.004,0,1,249,"@MamasGeeky I can't wait to see this one, this one is really gonna hurt I already have a feeling  and  I still haven't been able to rewatch  Black Panther since Chadwick passed away 😭💔"
-13583.543427228988,-0.0575711897140527,70,-11.596557,-8.272563,Other,ti💜,0.0050761421319796,0,1,196,@OThomas3000 @MateoPotato_sk @whatifofficial No excuse. Chadwick Boseman did a lot for marvel and passed away while bringing in a lot of new fans. He can’t even get promo now? Yeah stop it...
-13316.543427228897,-0.0626424169178106,1177,-1.1788543,-27.91532,Other,frankie 🍂 🍉 saw taylor 🍂 32,0.0,0,0,463,"@GatorLoki Did you even watch the film?? The whole idea of the Black Panther is to pass on legacy in the family. If anyone becomes Black Panther, it’s Shuri"
-13578.543427229168,-0.0477957546576632,487,-11.05857,-5.3324623,Other,alex 🇬🇹,0.0148514851485148,0,3,201,"@WallflowerSo @LizzieContent they are just voice overs, plus they started this before sadly Chadwick (this was his last marvel project) passed away. i think she had plenty of time"
-5951.543427228904,-0.0621236515111281,94,67.88243,13.748635,Other,law dog: running rpgs since 1978.,0.0003831907012389,0,3,7828,@BrianDColwell @MechTexas Started by making our own heroes (Champions of Justice) and branched out to lower powered team too (Task Force 5). The longer the campaign lasted the less Marvel was involved until a Crisis-like event removed at the MU. Unfortunately it ended when a beloved player passed away.
-5951.543427228904,-0.0621236515111281,94,67.88243,13.748635,Other,law dog: running rpgs since 1978.,0.0003831907012389,0,3,7828,"@Role_Play_Chat Longest D&amp;D campaign (a loose term with rotating DMs) was about three years, but the longest RPG campaign I participated in (also with rotating GMs was Marvel FASERIP at 14 years and it only stopped because Denis, the heart of the group, passed away."
-5951.543427228904,-0.0621236515111281,94,67.88243,13.748635,Other,law dog: running rpgs since 1978.,0.0003831907012389,0,3,7828,"@RpgMatch 14 years for a Marvel FASERIP campaign (1984-1998). It only ended because Denis, the heart of the campaign, passed away. https://t.co/IPHoIUUSXy"
-13757.543427228897,-0.0626505348329635,488,-64.09868,9.34761,Other,captain marvel (carol danver),0.0,0,0,22,@ErateurMaude @marnia87289133 Le probleme il doit y avoir accès au produit de première nécessiter sans pass
-13451.543427228897,-0.0626449019938778,489,0.14876425,16.703972,Other,jimmy mac,0.0,0,0,328,"@healy_major @ExperiencedGam8 so obviously this tweet is just demonstrably wrong, but certainly most of the games I play are just rented - only really buying the classics from third party devs, and games not on Game Pass. Since getting Disney Plus I haven't bought a marvel film but I still buy films."
-12703.543427228911,-0.0617026277248904,1178,28.825003,13.555808,Other,working_class_klingon,0.000928505106778,0,1,1076,"@Ciaranredokeefe Doing a chronological MCU rewatch with my eldest daughter and we realised we hadn't watched Captain Marvel when it came out.

We quickly remembered why.

Good test for our instincts for a shit film though. We passed! 👍🏼"
-13696.543427229111,-0.0507446500419786,16,-36.635307,-21.349977,Other,kevin eusebio • ᜃᜒᜊᜒᜈ᜔ ᜌᜓᜐᜒᜊ᜔ᜌᜓ,0.0119047619047619,0,1,83,@TCLangWrites @ctbdh27 @BrandonDavisBD @DanielRPK I thought Sony sold their film rights to Netflix after Starz deal is over? That includes their Marvel films. If Spiderman is pushed to 2022 there's no way Netflix will pass on streaming Sony Marvel films. I read the deal will last 4 years
-13778.543427228897,-0.0626509214003517,2,-36.66856,47.66433,2,blueface,0.0,0,0,1,"@bill64burner @YuhDunKnoEH @KhameekJ03 its not disrespectful at all. He passed away. Chadwick would want the show to go on. i believe he still would want young black men to have a powerful character taht they can feel empowered by. By killing of the character, people are going to forget who black panther is"
-12946.543427228897,-0.0626356059685894,188,18.63221,41.13727,Other,kevin conner,0.0,0,0,833,"@MostDopeMclovin @xXRebelScumXx Yeah I see.

Of course the actual existence of the TVA is an in universe explanation of the Marvel Continuity Editor 😆 which is why Mobius was made in honor of the Continuity Editor who passed away 😞  mobius's comic appearance is based off him.  #homage #sad"
-12946.543427228897,-0.0626356059685894,188,18.63221,41.13727,Other,kevin conner,0.0,0,0,833,"@povsbrekker In the comics mobius is the clone of the last surviving aliens who created it.

Another fun fact: the art design for mobius in the comics is an actual marvel editor... the editor responsible for maintaining marvel continuity.  He passed away in 1996 iirc.  Mobius is a tribute."
