Tweet_count,Username,tweet_text,Created at,Location,Followers Count,retweet_count,Favorite Count,formatted_created_at,Contains_Keyword,Original_Tweeter,mentions,retweet_id,reply_to,neg,neu,pos,compound,Community,engagement_rate,followers_per_tweet,log_engagement_rate,log_followers_per_tweet,tweet_id,tweet_type,linked_tweet_id,tweet_text_lower,content_category
2556,reedarnetta11,"One year ago today, one of the most inspiring, kindest, talented actors passed away. @chadwickboseman may you continue to rest well! You are truly beloved! #chadwickboseman #ChadwickForever # #Chadwick",Sun Aug 29 02:19:36 +0000 2021,"Oconto, WI",285,0,0,2021-08-29 02:19:36+00:00,False,chadwickboseman,@chadwickboseman,Missing_Retweet_ID,,0.0,0.597,0.403,0.9386,5.0,0.0,0.11150234741784038,0.0,0.10571256635676252,7290,original,,"one year ago today, one of the most inspiring, kindest, talented actors passed away. @chadwickboseman may you continue to rest well! you are truly beloved! #chadwickboseman #chadwickforever # #chadwick",Chadwick Boseman
2557,smu historical society,"took on roles in Marvel and in movies like Spike Lee's Da 5 Bloods, and Ma Rainey's Black Bottom. Boseman passed away with his family and wife by his side on August 28th, 2020. He will always be remembered and he will continue to be an inspiration for generations to come. [9/10]",Sun Aug 29 01:49:17 +0000 2021,"Dallas, Texas",117,0,2,2021-08-29 01:49:17+00:00,False,self,,Missing_Retweet_ID,,0.0,0.847,0.153,0.8271,Other,0.017094017094017096,0.04575674618693782,0.016949558313773268,0.04474078237070187,7291,original,,"took on roles in marvel and in movies like spike lee's da 5 bloods, and ma rainey's black bottom. boseman passed away with his family and wife by his side on august 28th, 2020. he will always be remembered and he will continue to be an inspiration for generations to come. [9/10]",Marvel
2581,jake trivana,"One Year Ago Today, Actor Chadwick Boseman - Most known for his amazing performance as Black Panther/Tchalla in the Marvel Films, passed away due to Cancer. 
Chadwick changed and inspired so many lives, I wish the best for his family and friends and may he always rest in power &lt;3 https://t.co/iPGna8u9RS",Sat Aug 28 19:16:30 +0000 2021,The Clouds,9223,22,115,2021-08-28 19:16:30+00:00,False,self,,Missing_Retweet_ID,,0.066,0.632,0.302,0.9399,Other,0.014854168925512307,3.5734211545912435,0.014744926235918856,1.5202615363442162,7315,original,,"one year ago today, actor chadwick boseman - most known for his amazing performance as black panther/tchalla in the marvel films, passed away due to cancer. 
chadwick changed and inspired so many lives, i wish the best for his family and friends and may he always rest in power &lt;3 https://t.co/ipgna8u9rs",Marvel
2582,immaspookyghost,A year since chadwick Boseman passed away. He was a fighter. He will be forever missed. Love goes to family and friends of him. 365 without u now. Rest in peace. WAKANDA FOREVER! ,Sat Aug 28 19:13:15 +0000 2021,fazbear's pizzeria,23,0,0,2021-08-28 19:13:15+00:00,False,self,,Missing_Retweet_ID,,0.055,0.627,0.318,0.8883,Other,0.0,0.008907823392718823,0.0,0.008868382780879484,7316,original,,a year since chadwick boseman passed away. he was a fighter. he will be forever missed. love goes to family and friends of him. 365 without u now. rest in peace. wakanda forever! ,Black Panther
2590,auxgod,"RIP Chadwick Boseman 

The story of him trading letters with kids with terminal cancer who passed before they got to see Black Panther knowing he himself was battling cancer when he said this proved Its always bigger than you  https://t.co/OoeYzMp2HX",Sat Aug 28 18:06:25 +0000 2021,"San Diego, CA",112834,144,401,2021-08-28 18:06:25+00:00,True,self,,Missing_Retweet_ID,,0.228,0.772,0.0,-0.8979,Other,0.00483010440115568,43.56525096525097,0.00481847687330979,3.7969544290096824,7324,original,,"rip chadwick boseman 

the story of him trading letters with kids with terminal cancer who passed before they got to see black panther knowing he himself was battling cancer when he said this proved its always bigger than you  https://t.co/ooeyzmp2hx",Black Panther
2597,katy green,@PrimeVideo Watched every one of his movies before he passed. What a versatile actor. And dedicated to every role he played. Miss him much. Marvel shouldn't take excerpts to make Black Panther 3 or any other movies!!,Sat Aug 28 17:11:37 +0000 2021,,32,0,0,2021-08-28 17:11:37+00:00,False,PrimeVideo,@PrimeVideo,Missing_Retweet_ID,PrimeVideo,0.039,0.749,0.212,0.8011,Other,0.0,0.012321909896033885,0.0,0.012246613067132766,7331,original,,@primevideo watched every one of his movies before he passed. what a versatile actor. and dedicated to every role he played. miss him much. marvel shouldn't take excerpts to make black panther 3 or any other movies!!,Marvel
2607,sydney chandler,The great and brilliant #ChadwickBoseman passed away one year ago today. The King still lives...#wakandaforever. Rest Well Warrior! https://t.co/JfR7zT2EU7,Sat Aug 28 16:27:01 +0000 2021,California,1128,0,1,2021-08-28 16:27:01+00:00,True,self,,Missing_Retweet_ID,,0.0,0.609,0.391,0.8832,Other,0.0008865248226950354,0.4326812428078251,0.0008861320916578108,0.359547683633416,7341,original,,the great and brilliant #chadwickboseman passed away one year ago today. the king still lives...#wakandaforever. rest well warrior! https://t.co/jfr7zt2eu7,Black Panther
2608,danni w.🌱✨ 🔜 gamescom & devscom!,@JRpotential  The interview where he was legit holding back tears when he was talking about visiting a Cancer patient that wanted to meet him/wouldn't get to see Black Panther before he was about to pass away WHILE Chadwick was also fighting Cancer himself,Sat Aug 28 16:07:30 +0000 2021,,8765,0,1,2021-08-28 16:07:30+00:00,False,JRpotential,@JRpotential,Missing_Retweet_ID,JRpotential,0.258,0.742,0.0,-0.9217,Other,0.00011409013120365089,3.360812883435583,0.00011408362341960977,1.472658481137901,7342,original,,@jrpotential  the interview where he was legit holding back tears when he was talking about visiting a cancer patient that wanted to meet him/wouldn't get to see black panther before he was about to pass away while chadwick was also fighting cancer himself,Black Panther
2610,macrö,"I cant believe black kids finally get representation with a bad ass marvel character and then he just passed away unexpectedly. 

It feels like it has been SO much longer than just 1 year without Chadwick Boseman.",Sat Aug 28 15:56:14 +0000 2021,AZ,280,0,0,2021-08-28 15:56:14+00:00,False,self,,Missing_Retweet_ID,,0.0,0.75,0.25,0.8402,Other,0.0,0.10727969348659004,0.0,0.10190628078973875,7344,original,,"i cant believe black kids finally get representation with a bad ass marvel character and then he just passed away unexpectedly. 

it feels like it has been so much longer than just 1 year without chadwick boseman.",Marvel
2613,gabriela,i wasnt in the fandom before he passed away but when i joined fandom i watched a lot of black panther promo interviews and i was just crying my eyes out its so sad that world lost such an amazing person this early,Sat Aug 28 15:32:57 +0000 2021,|She/her|minor|♍︎|,119,0,3,2021-08-28 15:32:57+00:00,True,self,,Missing_Retweet_ID,,0.243,0.657,0.1,-0.8119,Other,0.025210084033613446,0.04554152315346345,0.024897551621727174,0.04453495517006819,7347,original,,i wasnt in the fandom before he passed away but when i joined fandom i watched a lot of black panther promo interviews and i was just crying my eyes out its so sad that world lost such an amazing person this early,Black Panther
2624,charlie carroll,"One year ago today, we lost LEGENDARY Marvel Star #ChadwickBoseman. He was born to the play the role of #BlackPanther, &amp; managed to perfect the role before he tragically passed away. We will always remember him in our hearts, &amp; send our wishes to his loved ones. #WakandaForever. https://t.co/G5n9I40dZ3",Sat Aug 28 14:44:32 +0000 2021,Somewhere in Ireland,56,1,1,2021-08-28 14:44:32+00:00,True,self,,Missing_Retweet_ID,,0.096,0.673,0.231,0.8126,Other,0.03571428571428571,0.021341463414634148,0.035091319811270096,0.021116923440922704,7358,original,,"one year ago today, we lost legendary marvel star #chadwickboseman. he was born to the play the role of #blackpanther, &amp; managed to perfect the role before he tragically passed away. we will always remember him in our hearts, &amp; send our wishes to his loved ones. #wakandaforever. https://t.co/g5n9i40dz3",Marvel
2631,🎸🦖laura maz🦕🎙,"I can't believe it's been a year since #ChadwickBoseman passed away. His talent, strength &amp; resilience is a legacy we can all admire &amp; grow from having witnessed. 

Love &amp; treasure the people in your life like tomorrow isn't guaranteed. Don't let your heart be an unknown to them.",Sat Aug 28 14:05:51 +0000 2021,"Salem, MA",1305,0,1,2021-08-28 14:05:51+00:00,False,self,,Missing_Retweet_ID,,0.0,0.69,0.31,0.9517,Other,0.0007662835249042146,0.4960091220068415,0.0007659900795825862,0.4028009771318513,7365,original,,"i can't believe it's been a year since #chadwickboseman passed away. his talent, strength &amp; resilience is a legacy we can all admire &amp; grow from having witnessed. 

love &amp; treasure the people in your life like tomorrow isn't guaranteed. don't let your heart be an unknown to them.",Chadwick Boseman
2632,marvel alliance,Today we remember the life of Chadwick Boseman who passed away a year ago. He was an outstanding actor whose heart &amp; kindness touched so many. Below is the link to the episode we did celebrating his amazing life &amp; career. Rest in Power! #WakandaForever https://t.co/NOcTv0NU8n,Sat Aug 28 13:58:37 +0000 2021,,587,3,2,2021-08-28 13:58:37+00:00,True,self,,Missing_Retweet_ID,,0.0,0.735,0.265,0.9412,Other,0.008517887563884156,0.2230243161094225,0.008481815055909232,0.20132673885360033,7366,original,,today we remember the life of chadwick boseman who passed away a year ago. he was an outstanding actor whose heart &amp; kindness touched so many. below is the link to the episode we did celebrating his amazing life &amp; career. rest in power! #wakandaforever https://t.co/noctv0nu8n,Black Panther
2633,the tempest,"Today marks one year since Chadwick Boseman passed away due to colon cancer. He was 43.

The actors most notable works include Marvels Black Panther, Captain America: Civil War, Avengers (Infinity War, Endgame), Da 5 Bloods and Ma Raineys Black Bottom. https://t.co/7kVLRxEibz",Sat Aug 28 13:52:34 +0000 2021,,33904,3,7,2021-08-28 13:52:34+00:00,False,self,,Missing_Retweet_ID,,0.234,0.709,0.057,-0.8807,Other,0.00029495044832468146,12.876566654006837,0.00029490695899245316,2.630201565258911,7367,original,,"today marks one year since chadwick boseman passed away due to colon cancer. he was 43.

the actors most notable works include marvels black panther, captain america: civil war, avengers (infinity war, endgame), da 5 bloods and ma raineys black bottom. https://t.co/7kvlrxeibz",Marvel
2635,spottieottiedopalicious,I was inconsolable when I found out #ChadwickBoseman passed away. Absolutely devastated that entire weekend. Felt like I lost a family member. Still hurts.  #ChadwickForever https://t.co/Xq8JoZJhWe,Sat Aug 28 13:30:31 +0000 2021,Sunshine State ☀️,1761,6,36,2021-08-28 13:30:31+00:00,False,self,,Missing_Retweet_ID,,0.321,0.596,0.083,-0.8016,Other,0.02385008517887564,0.6683111954459203,0.023570114707111133,0.5118118545480492,7369,original,,i was inconsolable when i found out #chadwickboseman passed away. absolutely devastated that entire weekend. felt like i lost a family member. still hurts.  #chadwickforever https://t.co/xq8jozjhwe,Chadwick Boseman
2647,🔞geekvioletx3 🔞🏳️‍⚧️,"It's now been a year since Chadwick Boseman passed away and it's so fucking crazy to think that time has passed so quickly. He'll always live on as a legend, an amazing kind hearted person and as an inspiration to many. Long live the king.  

Wakanda forever.",Sat Aug 28 11:33:35 +0000 2021,,73,0,2,2021-08-28 11:33:35+00:00,False,self,,Missing_Retweet_ID,,0.054,0.751,0.194,0.8238,Other,0.0273972602739726,0.027578390630902908,0.02702867238791931,0.02720495706294173,7381,original,,"it's now been a year since chadwick boseman passed away and it's so fucking crazy to think that time has passed so quickly. he'll always live on as a legend, an amazing kind hearted person and as an inspiration to many. long live the king.  

wakanda forever.",Black Panther
2658,davis,Cant believe its been a year since #ChadwickBoseman passed away such a great person and a hero in so many peoples eyes. #RIPChadwickBoseman #WakandaForever https://t.co/G6h7QEKaXt,Sat Aug 28 09:14:47 +0000 2021,"Evansville, IN",579,0,3,2021-08-28 09:14:47+00:00,True,self,,Missing_Retweet_ID,,0.0,0.722,0.278,0.8271,Other,0.0051813471502590676,0.2178329571106095,0.005167970158442579,0.1970730146530537,7392,original,,cant believe its been a year since #chadwickboseman passed away such a great person and a hero in so many peoples eyes. #ripchadwickboseman #wakandaforever https://t.co/g6h7qekaxt,Black Panther
2660,grimes j.d.,Chadwick Boseman passed away 1 year ago today. He will always be a Legend. We all miss you very much.  Rest in Peace. We love you King. Wakanda Forever!  https://t.co/1Bvd21OjRG,Sat Aug 28 09:06:00 +0000 2021,Alexandria Safe-Zone,545,0,4,2021-08-28 09:06:00+00:00,False,self,,Missing_Retweet_ID,,0.046,0.723,0.231,0.8122,Other,0.007339449541284404,0.20488721804511278,0.007312646846286557,0.18638596757902567,7394,original,,chadwick boseman passed away 1 year ago today. he will always be a legend. we all miss you very much.  rest in peace. we love you king. wakanda forever!  https://t.co/1bvd21ojrg,Black Panther
2666,ツuᴅʜᴀʏᴀ ,"Chadwick Boseman passed away 1 year ago today 

Rest in Peace King , We always love you 

#Blackpanther #chadwickboseman @chadwickboseman https://t.co/RlbUcBRIK6",Sat Aug 28 08:46:11 +0000 2021,"Madurai South, India",1837,2,3,2021-08-28 08:46:11+00:00,False,chadwickboseman,@chadwickboseman,Missing_Retweet_ID,,0.0,0.688,0.312,0.8271,5.0,0.0027218290691344584,0.6890472618154538,0.002718131600126503,0.5241646195629177,7400,original,,"chadwick boseman passed away 1 year ago today 

rest in peace king , we always love you 

#blackpanther #chadwickboseman @chadwickboseman https://t.co/rlbucbrik6",Black Panther
2678,zemo 🚀🦸🏻‍♂️,"Exactly 1 year ago Chadwick Boseman passed away to . I've never watched any other movies that he was in other than the Marvel movies that he was in. I'm sure he was a great actor and I wish I knew more about him.

#WakandaForever https://t.co/6tgtz5nbiP",Sat Aug 28 07:00:00 +0000 2021,JusDead's Basement,141,1,2,2021-08-28 07:00:00+00:00,True,self,,Missing_Retweet_ID,,0.0,0.757,0.243,0.8979,Other,0.02127659574468085,0.05265123226288275,0.021053409197832343,0.05131196486299473,7412,original,,"exactly 1 year ago chadwick boseman passed away to . i've never watched any other movies that he was in other than the marvel movies that he was in. i'm sure he was a great actor and i wish i knew more about him.

#wakandaforever https://t.co/6tgtz5nbip",Marvel
2679,⎊manny⩔,"Its officially been 1 year since one of my fav actors passed away, hope your resting well in paradise Chadwick, we miss you King TChalla

#chadwickboseman #blackpanther #WakandaForever #RIPChadwickBoseman #RestInPeace #marvel #mcu #tchalla https://t.co/JcbaRKIzsY",Sat Aug 28 06:59:46 +0000 2021,"Illinois, USA",54,0,0,2021-08-28 06:59:46+00:00,True,self,,Missing_Retweet_ID,,0.038,0.67,0.292,0.891,Other,0.0,0.020156774916013438,0.0,0.019956316383459273,7413,original,,"its officially been 1 year since one of my fav actors passed away, hope your resting well in paradise chadwick, we miss you king tchalla

#chadwickboseman #blackpanther #wakandaforever #ripchadwickboseman #restinpeace #marvel #mcu #tchalla https://t.co/jcbarkizsy",Marvel
2687,all might supply drop,"think about marvel characters like iron man who passed away, cap who retired, etc. its safe to  assume theres versions of them where that didnt happen at all, possibly we could see them return even for just a moment?",Sat Aug 28 05:08:58 +0000 2021,Yoshi’s Island,2869,0,1,2021-08-28 05:08:58+00:00,False,self,,Missing_Retweet_ID,,0.0,0.81,0.19,0.802,Other,0.0003485535029627048,1.0677335318198735,0.0003484927723020042,0.7264530952587431,7421,original,,"think about marvel characters like iron man who passed away, cap who retired, etc. its safe to  assume theres versions of them where that didnt happen at all, possibly we could see them return even for just a moment?",Marvel
2688,spidermax897,RIP CHADWICK BOSEMAN ONE YEAR AGO TODAY HE PASSED IN HONOR I WILL MAKE MY PFP BLACK PANTHER REST IN PEACE GOAT https://t.co/fbCTcCkp3K,Sat Aug 28 04:41:07 +0000 2021,,1405,0,2,2021-08-28 04:41:07+00:00,True,self,,Missing_Retweet_ID,,0.0,0.71,0.29,0.8468,Other,0.0014234875444839859,0.5226934523809523,0.0014224753465429166,0.4204807748493628,7422,original,,rip chadwick boseman one year ago today he passed in honor i will make my pfp black panther rest in peace goat https://t.co/fbctcckp3k,Black Panther
2698,nathan francis,"I think you realize how much you need to have people that you love. It's not as much about them loving you - it's about you needing to love people.
 It has been a year since#ChadwickBoseman passed away. RIP. https://t.co/w6QUA0AiuT",Fri Aug 27 23:45:27 +0000 2021,UK  ,5404,1,6,2021-08-27 23:45:27+00:00,True,self,,Missing_Retweet_ID,,0.0,0.734,0.266,0.9231,Other,0.0012953367875647669,2.0029651593773163,0.001294498562645791,1.0996001869949346,7432,original,,"i think you realize how much you need to have people that you love. it's not as much about them loving you - it's about you needing to love people.
 it has been a year since#chadwickboseman passed away. rip. https://t.co/w6qua0aiut",Chadwick Boseman
2702,adri,"// cancer mention 

no bc im aware that technos tumor was found very early and considering hes still pretty young hell be fine but still sending my most fucking genuine prayers man :((
as someone whos close relative passed away bc of cancer this shit HURTS",Fri Aug 27 21:00:09 +0000 2021,she/her,199,0,4,2021-08-27 21:00:09+00:00,False,self,,Missing_Retweet_ID,,0.392,0.555,0.053,-0.9767,Other,0.020100502512562814,0.07364914877868246,0.019901154317294934,0.07106326560125985,7436,original,,"// cancer mention 

no bc im aware that technos tumor was found very early and considering hes still pretty young hell be fine but still sending my most fucking genuine prayers man :((
as someone whos close relative passed away bc of cancer this shit hurts",Other
2703,new3ar,Tribute to @chadwickboseman aka King T Challa (Black Panther) He passed away exactly Same Day 1 year ago  fighting with his Cancer (4th stage) We Miss you king. #chadwickboseman #blackpanther #wakanda #wakandaforever #digitalart https://t.co/YZe3XHsq6M,Fri Aug 27 18:29:46 +0000 2021,Nepal,16,0,1,2021-08-27 18:29:46+00:00,True,chadwickboseman,@chadwickboseman,Missing_Retweet_ID,,0.227,0.773,0.0,-0.8176,5.0,0.0625,0.0059193488716241215,0.06062462181643484,0.005901898356023107,7437,original,,tribute to @chadwickboseman aka king t challa (black panther) he passed away exactly same day 1 year ago  fighting with his cancer (4th stage) we miss you king. #chadwickboseman #blackpanther #wakanda #wakandaforever #digitalart https://t.co/yze3xhsq6m,Black Panther
2709,alyssa🐰📷♪,"@dog_rates So I have 3! First we have Jax who passed away in 2016, he was my buddy growing up and I miss him. He was a sweet dog who didn't like the vacuum cleaner, kept his bone squeaky toy close, enjoyed naps with me, and was alright having our other dog sleep next to him. 1 of 3 https://t.co/zZyO4k71lA",Thu Aug 26 19:41:11 +0000 2021,"What time is it? WI, USA",161,0,3,2021-08-26 19:41:11+00:00,False,dog_rates,@dog_rates,Missing_Retweet_ID,dog_rates,0.058,0.754,0.188,0.8064,Other,0.018633540372670808,0.059431524547803614,0.01846206283973543,0.05773246666857167,7443,original,,"@dog_rates so i have 3! first we have jax who passed away in 2016, he was my buddy growing up and i miss him. he was a sweet dog who didn't like the vacuum cleaner, kept his bone squeaky toy close, enjoyed naps with me, and was alright having our other dog sleep next to him. 1 of 3 https://t.co/zzyo4k71la",Other
2711,mrs high brow… call me your highness,"@EscaflowneClown @TchallaLives66 @brie_stephany @badwolf48f If Chadwick hadnt passed, it may have been. You cant compare the two. Im questioning why in her second film, not her third, her second, Captain Marvel is sharing the marquee given its huge success. The character didnt give. Many women AND men didnt resonate with her. JMI",Thu Aug 26 15:31:24 +0000 2021,"Bronx, NY",4272,0,1,2021-08-26 15:31:24+00:00,False,EscaflowneClown,"@EscaflowneClown, @TchallaLives66, @brie_stephany, @badwolf48f",Missing_Retweet_ID,EscaflowneClown,0.023,0.783,0.193,0.8807,15.0,0.00023408239700374532,1.5758022869789745,0.00023405500399418266,0.9461610533473698,7445,original,,"@escaflowneclown @tchallalives66 @brie_stephany @badwolf48f if chadwick hadnt passed, it may have been. you cant compare the two. im questioning why in her second film, not her third, her second, captain marvel is sharing the marquee given its huge success. the character didnt give. many women and men didnt resonate with her. jmi",Marvel
2714,jazzy j🌈🌈🌈🌈🐭🐹🐰🌈🌈🌈🌈🌈🌈🌈,this was Chadwick Bosemans last ever marvel role before he passed away and it was in honour of him cause he made such a huge impact to the marvel universe https://t.co/nQq65a3Wvr,Wed Aug 25 19:34:16 +0000 2021,,90,0,0,2021-08-25 19:34:16+00:00,False,self,,Missing_Retweet_ID,,0.0,0.691,0.309,0.891,Other,0.0,0.03316138540899042,0.0,0.032623407759666254,7448,original,,this was chadwick bosemans last ever marvel role before he passed away and it was in honour of him cause he made such a huge impact to the marvel universe https://t.co/nqq65a3wvr,Marvel
2730,maple,"Hate breeds conflict, and conflict incites war.
With war comes sacrifices.
[Spoiler] used his arts, at the cost of worsening his oripathy, to save more lives.
Team RAINBOW saw their friend pass away. https://t.co/yqFWYImnnA",Sun Aug 22 08:51:07 +0000 2021,Terra,190,0,0,2021-08-22 08:51:07+00:00,True,self,,Missing_Retweet_ID,,0.371,0.505,0.124,-0.9136,Other,0.0,0.0695970695970696,0.0,0.06728200708332202,7464,original,,"hate breeds conflict, and conflict incites war.
with war comes sacrifices.
[spoiler] used his arts, at the cost of worsening his oripathy, to save more lives.
team rainbow saw their friend pass away. https://t.co/yqfwyimnna",Other
2734,🤬ragin'🤬 🍠sweet potato🍠,"Today is Jackie Chan's 67th birthday. One of the members of his team &amp; stunt coordinator for Marvel's Shang-Chi, Brad Allen passed away recently. In honor of both men, I present my favorite Jackie Chan fight, against Allen, from their 1999 movie Gorgeous.

https://t.co/dSd7X5YQMg",Sat Aug 21 15:21:17 +0000 2021,Eastern Wilds of Canadia,855,1,4,2021-08-21 15:21:17+00:00,False,self,,Missing_Retweet_ID,,0.05,0.753,0.197,0.8225,Other,0.005847953216374269,0.3127286027798098,0.005830920310793199,0.2721078738637124,7468,original,,"today is jackie chan's 67th birthday. one of the members of his team &amp; stunt coordinator for marvel's shang-chi, brad allen passed away recently. in honor of both men, i present my favorite jackie chan fight, against allen, from their 1999 movie gorgeous.

https://t.co/dsd7x5yqmg",Marvel
2744,deadpan,It's a bit off topic here but stuff like this reminds me why I'm glad that the Marvel Method way of making comics has sorta quietly passed away in favor of standard full scripting. It stops blurring the lines for which artist/writer did which and keeps things more obvious.,Fri Aug 20 13:35:44 +0000 2021,United States,70,0,0,2021-08-20 13:35:44+00:00,True,self,,Missing_Retweet_ID,,0.032,0.724,0.244,0.9274,Other,0.0,0.025510204081632654,0.0,0.025190248828558522,7478,original,,it's a bit off topic here but stuff like this reminds me why i'm glad that the marvel method way of making comics has sorta quietly passed away in favor of standard full scripting. it stops blurring the lines for which artist/writer did which and keeps things more obvious.,Marvel
2752,@kingtchalla66,"Morally wrong? you have to be joking. its no one fault Chadwick passed and the opposite of sustaining a legacy is killing it. If you own a farm and you plan to give to your kids, you dont sell the damn farm. #recasttchalla we need to have a talk, folks",Thu Aug 19 12:13:18 +0000 2021,,373,3,7,2021-08-19 12:13:18+00:00,False,self,,Missing_Retweet_ID,,0.215,0.712,0.072,-0.8497,2.0,0.02680965147453083,0.1355377906976744,0.026456569536830447,0.12710636311726758,7486,original,,"morally wrong? you have to be joking. its no one fault chadwick passed and the opposite of sustaining a legacy is killing it. if you own a farm and you plan to give to your kids, you dont sell the damn farm. #recasttchalla we need to have a talk, folks",Chadwick Boseman
2758,jesus sunny,"Not sure if its just me, but I sometimes, actually, often forget Chadwick passed away. I feel like once Black Panther 2 comes out Ill finally accept it, but watching #WhatIfMarvel today, I forgot what a kind soul we lost . Rest in Paradise. https://t.co/FqgferY5v0",Thu Aug 19 00:29:35 +0000 2021,"California, USA",209,0,0,2021-08-19 00:29:35+00:00,False,self,,Missing_Retweet_ID,,0.179,0.53,0.291,0.8614,Other,0.0,0.07577955039883974,0.0,0.0730455619375747,7492,original,,"not sure if its just me, but i sometimes, actually, often forget chadwick passed away. i feel like once black panther 2 comes out ill finally accept it, but watching #whatifmarvel today, i forgot what a kind soul we lost . rest in paradise. https://t.co/fqgfery5v0",Marvel
2759,"bee defiant 🗽, go vote- 🗳 smart, not dsa.","@melissadderosa ...say: Thank you, Madam Secretary 
and your team. I marvel how you did it, and I'm a lifelong hard working person. 

You will be remembered gratefully and very kindly. The frenzy will pass. Truth will out. 
We know Andrew Cuomo loves NYS. It's reciprocal. Don't go too far away.",Wed Aug 18 22:44:04 +0000 2021,,1181,2,10,2021-08-18 22:44:04+00:00,True,melissadderosa,@melissadderosa,Missing_Retweet_ID,melissadderosa,0.064,0.647,0.289,0.9316,Other,0.010160880609652836,0.4280536426241392,0.010109605900553808,0.35631242807469343,7493,original,,"@melissadderosa ...say: thank you, madam secretary 
and your team. i marvel how you did it, and i'm a lifelong hard working person. 

you will be remembered gratefully and very kindly. the frenzy will pass. truth will out. 
we know andrew cuomo loves nys. it's reciprocal. don't go too far away.",Marvel
2761,back of the bus podcast,@JuicelessJay You do understand that Chadwick Bozeman is not actually TChalla right? He told us so himself. Their is no reason a fictional character has to die bc the actor tragically passed away. There is no precedence for that at all.,Wed Aug 18 17:15:31 +0000 2021,"Columbus, OH",549,0,1,2021-08-18 17:15:31+00:00,False,JuicelessJay,@JuicelessJay,Missing_Retweet_ID,JuicelessJay,0.25,0.75,0.0,-0.9001,Other,0.0018214936247723133,0.19884099963781238,0.001819836716985971,0.18135525644095413,7495,original,,@juicelessjay you do understand that chadwick bozeman is not actually tchalla right? he told us so himself. their is no reason a fictional character has to die bc the actor tragically passed away. there is no precedence for that at all.,Chadwick Boseman
2763,jonah,The latest episode of @whatifofficial is quite the love letter to Chadwick Boseman in the MCU.  I remain wistful for what could have been if he had not passed away last year.  A great twist on the GotG/Black Panther stories.  I miss him.,Wed Aug 18 15:24:16 +0000 2021,Home is where I log in.,665,0,0,2021-08-18 15:24:16+00:00,False,whatifofficial,@whatifofficial,Missing_Retweet_ID,,0.034,0.784,0.182,0.8393,10.0,0.0,0.2406804198335143,0.0,0.21565995479425387,7497,original,,the latest episode of @whatifofficial is quite the love letter to chadwick boseman in the mcu.  i remain wistful for what could have been if he had not passed away last year.  a great twist on the gotg/black panther stories.  i miss him.,Black Panther
2764,bung re:wok ~ comission open ~,"Can't say that I'm a big fan of Chadwick Boseman, I only know some of his best movies. I love Black Panther so much, when he passed away somehow i feel really sad

by hearing his voice again in this What If.. episode,  I feel like he's back to life
#WhatIf https://t.co/dxW8X3O7k1",Wed Aug 18 11:44:10 +0000 2021,,400,0,2,2021-08-18 11:44:10+00:00,True,self,,Missing_Retweet_ID,,0.058,0.717,0.225,0.8692,Other,0.005,0.1447178002894356,0.004987541511039074,0.13515814399998397,7498,original,,"can't say that i'm a big fan of chadwick boseman, i only know some of his best movies. i love black panther so much, when he passed away somehow i feel really sad

by hearing his voice again in this what if.. episode,  i feel like he's back to life
#whatif https://t.co/dxw8x3o7k1",Black Panther
2767,🎃mikecalkins🎃,"@mauroinmotion @Musachaudhry I mean I havent seen the film. I dont want to pass judgement without seeing it (and Im excited for the film, more excited than Ive been for an MCU flick since Black Panther). But hes making it sound like Macbeth or something lol.",Tue Aug 17 20:32:00 +0000 2021,New England,765,0,0,2021-08-17 20:32:00+00:00,False,mauroinmotion,"@mauroinmotion, @Musachaudhry",Missing_Retweet_ID,mauroinmotion,0.022,0.768,0.209,0.8496,Other,0.0,0.27647271413082763,0.0,0.24410058193692474,7501,original,,"@mauroinmotion @musachaudhry i mean i havent seen the film. i dont want to pass judgement without seeing it (and im excited for the film, more excited than ive been for an mcu flick since black panther). but hes making it sound like macbeth or something lol.",Black Panther
2769,unclerico23,@SpringNuts_ Wow i never looked at it as she had passed away. Always saw it as a breakup song. But I suppose it can go either way. At any rate its a stunning song &amp; i marvel that hes still able to craft something so beautiful 50 years into his career.,Tue Aug 17 12:53:35 +0000 2021,,1159,0,1,2021-08-17 12:53:35+00:00,False,SpringNuts_,@SpringNuts_,Missing_Retweet_ID,SpringNuts_,0.0,0.718,0.282,0.9551,Other,0.0008628127696289905,0.4185626579992777,0.0008624407606586214,0.3496441463033947,7503,original,,@springnuts_ wow i never looked at it as she had passed away. always saw it as a breakup song. but i suppose it can go either way. at any rate its a stunning song &amp; i marvel that hes still able to craft something so beautiful 50 years into his career.,Marvel
2770,the wendy james,and as I listen and make notes I marvel at these wonderful people how lucky I am! GET YOUR TIX: https://t.co/UB0tQ5A2UY GET YOUR VIP PASS: https://t.co/9rt2lMJ1Ht (we will have a band photo tomorrow I promise! Time got away from us today xxx) ,Mon Aug 16 22:31:03 +0000 2021,"New York, NY",9709,1,6,2021-08-16 22:31:03+00:00,False,self,,Missing_Retweet_ID,,0.0,0.664,0.336,0.9452,Other,0.0007209805335255948,3.505054151624549,0.0007207207519182221,1.5051999113264702,7504,original,,and as i listen and make notes i marvel at these wonderful people how lucky i am! get your tix: https://t.co/ub0tq5a2uy get your vip pass: https://t.co/9rt2lmj1ht (we will have a band photo tomorrow i promise! time got away from us today xxx) ,Marvel
